E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_18_272.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_18_272.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_18_272.jpg, -0.266889, 0.665029, 0, 7.520216
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_18_376.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_18_376.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_18_376.jpg, -0.04690922, 0.3723076, 0, 7.995345
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_18_482.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_18_482.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_18_482.jpg, 0, 0.0003483789, 0, 8.098343
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_18_587.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_18_587.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_18_587.jpg, 0, 0, 0, 8.017044
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_18_691.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_18_691.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_18_691.jpg, 0, 0, 0, 7.936589
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_18_798.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_18_798.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_18_798.jpg, -0.2711004, 0.3183735, 0, 8.101449
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_18_902.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_18_902.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_18_902.jpg, 0, 0.009224114, 0, 8.179614
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_003.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_003.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_003.jpg, -0.09901409, 0, 0, 8.095783
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_106.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_106.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_106.jpg, 0, 0, 0, 8.0141
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_208.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_208.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_208.jpg, -0.108477, 0, 0, 7.931483
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_310.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_310.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_310.jpg, 0, 0, 0, 7.851473
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_410.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_410.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_410.jpg, -0.2660466, 0, 0, 7.754979
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_518.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_518.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_518.jpg, -0.6222401, 0, 0, 7.576763
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_623.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_623.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_623.jpg, -0.7453586, 0, 0, 7.412957
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_729.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_729.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_729.jpg, -0.4488173, 0, 0, 7.360822
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_829.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_829.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_829.jpg, -0.1452422, 0.2680896, 0, 7.497675
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_19_932.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_19_932.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_19_932.jpg, 0, 0.5758902, 0, 7.983886
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_038.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_038.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_038.jpg, 0, 0.9270182, 0, 9.055102
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_143.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_143.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_143.jpg, 0, 1, 0, 10.16588
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_249.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_249.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_249.jpg, 0, 1, 0, 11.27112
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_352.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_352.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_352.jpg, -0.2736429, 1, 0, 12.40275
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_452.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_452.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_452.jpg, -0.0377079, 0.7268383, 0, 13.06128
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_555.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_555.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_555.jpg, -0.2663487, 0.4428199, 0, 13.54529
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_655.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_655.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_655.jpg, -0.05922089, 0.1300537, 0, 13.61711
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_760.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_760.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_760.jpg, -0.3319158, 0, 0, 13.42245
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_861.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_861.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_861.jpg, -0.03037469, 0, 0, 13.23624
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_20_962.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_20_962.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_20_962.jpg, -0.3344901, 0, 0, 13.13373
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_21_063.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_21_063.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_21_063.jpg, -0.6187617, 0, 0, 12.86144
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_21_168.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_21_168.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_21_168.jpg, -0.927222, 0, 0, 12.56352
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_21_269.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_21_269.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_21_269.jpg, -0.6242184, 0, 0, 12.36192
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_21_369.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_21_369.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_21_369.jpg, -0.3221979, 0, 0, 12.30164
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_21_473.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_21_473.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_21_473.jpg, -0.02526901, 0.2706861, 0, 12.34049
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_21_578.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_21_578.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_21_578.jpg, 0, 0.6229773, 0, 13.07751
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_21_701.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_21_701.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_21_701.jpg, 0, 0.9883918, 0, 14.25179
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_21_801.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_21_801.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_21_801.jpg, 0, 1, 0, 15.33809
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_21_907.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_21_907.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_21_907.jpg, 0, 1, 0, 16.2849
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_011.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_011.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_011.jpg, 0, 0.9288295, 0, 17.47378
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_113.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_113.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_113.jpg, 0, 0.6200413, 0, 17.96943
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_219.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_219.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_219.jpg, -0.1022142, 0.2686939, 0, 18.28231
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_323.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_323.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_323.jpg, -0.2468727, 0, 0, 18.54617
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_428.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_428.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_428.jpg, 0, 0, 0, 17.87686
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_534.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_534.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_534.jpg, -0.008546694, 0, 0, 18.19153
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_635.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_635.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_635.jpg, 0, 0, 0, 17.49234
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_739.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_739.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_739.jpg, 0, 0, 0, 17.27175
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_849.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_849.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_849.jpg, -0.3129681, 0, 0, 17.5528
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_22_952.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_22_952.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_22_952.jpg, -0.5914512, 0, 0, 16.7327
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_23_052.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_23_052.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_23_052.jpg, -0.3112635, 0, 0, 17.08097
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_23_153.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_23_153.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_23_153.jpg, -0.02838267, 0, 0, 16.39072
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_23_256.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_23_256.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_23_256.jpg, 0, 0, 0, 16.1659
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_23_362.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_23_362.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_23_362.jpg, 0, 0.1079556, 0, 16.53956
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_23_466.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_23_466.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_23_466.jpg, 0, 0.3932124, 0, 16.31234
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_23_568.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_23_568.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_23_568.jpg, 0, 0.7037646, 0, 17.25573
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_23_672.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_23_672.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_23_672.jpg, 0, 0.9973401, 0, 17.96319
E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\center_2020_09_18_18_58_23_793.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\left_2020_09_18_18_58_23_793.jpg, E:\CSE\AI&ML\complete_self_driving_car_udemy\data\IMG\right_2020_09_18_18_58_23_793.jpg, 0, 0.6430309, 0, 18.69204
